Date_Time,Open,High,Low,Close,Volume
2019-04-02 07:00:00,1.12055,1.12078,1.11839,1.11972,3873
2019-04-02 11:00:00,1.11970,1.12161,1.11920,1.12044,2482
2019-04-02 15:00:00,1.12042,1.12172,1.12010,1.12164,774
2019-04-02 19:00:00,1.12162,1.12267,1.12129,1.12229,906
2019-04-02 23:00:00,1.12227,1.12450,1.12154,1.12432,3745
2019-04-03 03:00:00,1.12434,1.12546,1.12340,1.12346,3132
2019-04-03 07:00:00,1.12344,1.12493,1.12252,1.12444,3990
2019-04-03 11:00:00,1.12446,1.12482,1.12326,1.12330,1220
2019-04-03 15:00:00,1.12330,1.12476,1.12330,1.12444,504
2019-04-03 19:00:00,1.12446,1.12454,1.12371,1.12412,570
2019-04-03 23:00:00,1.12410,1.12478,1.12308,1.12317,2441
2019-04-04 03:00:00,1.12319,1.12362,1.12128,1.12175,3056
2019-04-04 07:00:00,1.12173,1.12248,1.12061,1.12194,3662
2019-04-04 11:00:00,1.12196,1.12268,1.12134,1.12206,1155
2019-04-04 15:00:00,1.12197,1.12290,1.12188,1.12226,729
2019-04-04 19:00:00,1.12228,1.12282,1.12224,1.12270,432
2019-04-04 23:00:00,1.12268,1.12366,1.12247,1.12301,1862
2019-04-05 03:00:00,1.12298,1.12464,1.12171,1.12360,3712
2019-04-05 07:00:00,1.12362,1.12389,1.12103,1.12149,3995
2019-04-05 11:00:00,1.12147,1.12188,1.12108,1.12162,1010
2019-04-07 15:00:00,1.12176,1.12220,1.12144,1.12176,616
2019-04-07 19:00:00,1.12178,1.12322,1.12150,1.12310,907
2019-04-07 23:00:00,1.12308,1.12373,1.12218,1.12334,1709
2019-04-08 03:00:00,1.12337,1.12646,1.12310,1.12613,2269
2019-04-08 07:00:00,1.12610,1.12746,1.12583,1.12672,2750
2019-04-08 11:00:00,1.12674,1.12685,1.12582,1.12611,926
2019-04-08 15:00:00,1.12629,1.12660,1.12553,1.12594,766
2019-04-08 19:00:00,1.12597,1.12692,1.12585,1.12658,666
2019-04-08 23:00:00,1.12654,1.12802,1.12564,1.12800,2427
2019-04-09 03:00:00,1.12798,1.12822,1.12664,1.12792,3015
2019-04-09 07:00:00,1.12795,1.12842,1.12681,1.12702,3239
2019-04-09 11:00:00,1.12704,1.12732,1.12619,1.12627,1033
2019-04-09 15:00:00,1.12627,1.12672,1.12575,1.12586,607
2019-04-09 19:00:00,1.12588,1.12640,1.12558,1.12615,742
2019-04-09 23:00:00,1.12612,1.12737,1.12594,1.12697,1843
2019-04-10 03:00:00,1.12694,1.12876,1.12536,1.12564,4498
2019-04-10 07:00:00,1.12562,1.12785,1.12298,1.12757,5331
2019-04-10 11:00:00,1.12760,1.12780,1.12631,1.12737,2058
2019-04-10 15:00:00,1.12734,1.12794,1.12728,1.12762,602
2019-04-10 15:00:00,1.12734,1.12794,1.12728,1.12762,602
2019-04-10 19:00:00,1.12764,1.12806,1.12730,1.12798,589
2019-04-10 23:00:00,1.12796,1.12874,1.12749,1.12793,2609
2019-04-11 03:00:00,1.12796,1.12848,1.12556,1.12601,2602
2019-04-11 07:00:00,1.12598,1.12760,1.12562,1.12584,3098
2019-04-11 11:00:00,1.12586,1.12620,1.12500,1.12541,1108
2019-04-11 15:00:00,1.12536,1.12916,1.12536,1.12835,1576
2019-04-11 19:00:00,1.12837,1.12946,1.12770,1.12914,920
2019-04-11 23:00:00,1.12912,1.13100,1.12817,1.13056,2440
2019-04-12 03:00:00,1.13054,1.13224,1.13044,1.13205,3070
2019-04-12 07:00:00,1.13203,1.13239,1.12950,1.12987,3373
2019-04-12 11:00:00,1.12989,1.12996,1.12929,1.12988,1085
2019-04-14 15:00:00,1.13046,1.13072,1.13000,1.13040,648
2019-04-14 19:00:00,1.13038,1.13144,1.13018,1.13091,658
2019-04-14 23:00:00,1.13094,1.13210,1.13028,1.13182,2255
2019-04-15 03:00:00,1.13180,1.13196,1.13061,1.13134,2338
2019-04-15 07:00:00,1.13132,1.13157,1.12976,1.13066,2839
2019-04-15 11:00:00,1.13064,1.13080,1.13000,1.13044,893
2019-04-15 15:00:00,1.13042,1.13074,1.13004,1.13056,487
2019-04-15 19:00:00,1.13058,1.13064,1.12928,1.13044,786
2019-04-15 23:00:00,1.13042,1.13140,1.12992,1.13053,2423
2019-04-16 03:00:00,1.13055,1.13117,1.12796,1.12968,5106
2019-04-16 07:00:00,1.12971,1.13058,1.12806,1.12841,4559
2019-04-16 11:00:00,1.12838,1.12905,1.12800,1.12808,1163
2019-04-16 15:00:00,1.12828,1.12881,1.12788,1.12864,745
2019-04-16 19:00:00,1.12867,1.13044,1.12841,1.13032,1024
2019-04-16 23:00:00,1.13030,1.13237,1.13030,1.13159,2398
2019-04-17 03:00:00,1.13157,1.13194,1.13006,1.13038,2576
2019-04-17 07:00:00,1.13035,1.13074,1.12908,1.12963,4292
2019-04-17 11:00:00,1.12961,1.13026,1.12944,1.12980,1106
2019-04-17 15:00:00,1.12962,1.13000,1.12945,1.12983,485
2019-04-17 19:00:00,1.12986,1.13008,1.12898,1.12950,805
2019-04-17 23:00:00,1.12952,1.13042,1.12432,1.12608,5760
2019-04-18 03:00:00,1.12610,1.12612,1.12383,1.12405,3877
2019-04-18 07:00:00,1.12408,1.12537,1.12290,1.12299,4165
2019-04-18 11:00:00,1.12297,1.12332,1.12263,1.12306,1346
2019-04-18 15:00:00,1.12310,1.12407,1.12290,1.12398,246
2019-04-18 19:00:00,1.12400,1.12423,1.12324,1.12381,191
2019-04-18 23:00:00,1.12384,1.12474,1.12384,1.12467,806
2019-04-19 03:00:00,1.12465,1.12472,1.12424,1.12444,359
2019-04-19 07:00:00,1.12447,1.12477,1.12426,1.12452,1010
2019-04-19 11:00:00,1.12450,1.12464,1.12411,1.12452,767
2019-04-21 15:00:00,1.12447,1.12465,1.12378,1.12426,542
2019-04-21 19:00:00,1.12428,1.12443,1.12360,1.12384,432
2019-04-21 23:00:00,1.12386,1.12478,1.12374,1.12458,688
2019-04-22 03:00:00,1.12462,1.12546,1.12459,1.12493,750
2019-04-22 07:00:00,1.12495,1.12620,1.12486,1.12584,1286
2019-04-22 11:00:00,1.12586,1.12617,1.12567,1.12572,541
2019-04-22 15:00:00,1.12572,1.12606,1.12449,1.12449,545
2019-04-22 19:00:00,1.12452,1.12551,1.12452,1.12500,537
2019-04-22 23:00:00,1.12504,1.12582,1.12420,1.12502,2485
2019-04-23 03:00:00,1.12505,1.12612,1.12168,1.12179,2830
2019-04-23 07:00:00,1.12176,1.12185,1.11924,1.12136,3896
2019-04-23 11:00:00,1.12138,1.12276,1.12094,1.12272,1189
2019-04-23 15:00:00,1.12268,1.12268,1.12170,1.12178,500
2019-04-23 19:00:00,1.12180,1.12208,1.12088,1.12162,1386
2019-04-23 23:00:00,1.12164,1.12196,1.11948,1.12183,3944
2019-04-24 03:00:00,1.12181,1.12234,1.12028,1.12034,2950
2019-04-24 07:00:00,1.12037,1.12098,1.11563,1.11588,6127
2019-04-24 11:00:00,1.11586,1.11651,1.11406,1.11538,3402
2019-04-24 15:00:00,1.11538,1.11592,1.11452,1.11526,950
2019-04-24 19:00:00,1.11528,1.11602,1.11450,1.11574,894
2019-04-24 23:00:00,1.11572,1.11625,1.11348,1.11474,3897
2019-04-25 03:00:00,1.11476,1.11480,1.11184,1.11309,4184
2019-04-25 07:00:00,1.11306,1.11546,1.11297,1.11367,4269
2019-04-25 11:00:00,1.11369,1.11386,1.11272,1.11320,1311
2019-04-25 15:00:00,1.11320,1.11392,1.11244,1.11294,965
2019-04-25 19:00:00,1.11292,1.11411,1.11273,1.11354,1054
2019-04-25 23:00:00,1.11357,1.11474,1.11296,1.11424,2532
2019-04-26 03:00:00,1.11427,1.11592,1.11115,1.11481,5199
2019-04-26 07:00:00,1.11478,1.11739,1.11426,1.11631,6665
2019-04-26 11:00:00,1.11633,1.11660,1.11420,1.11472,1480
2019-04-28 15:00:00,1.11465,1.11519,1.11463,1.11488,448
2019-04-28 19:00:00,1.11490,1.11599,1.11452,1.11583,514
2019-04-28 23:00:00,1.11585,1.11670,1.11560,1.11652,2065
2019-04-29 03:00:00,1.11650,1.11658,1.11454,1.11557,2289
2019-04-29 07:00:00,1.11554,1.11842,1.11490,1.11812,3395
2019-04-29 11:00:00,1.11808,1.11868,1.11769,1.11852,1212
2019-04-29 15:00:00,1.11854,1.11914,1.11822,1.11900,380
2019-04-29 19:00:00,1.11898,1.11930,1.11793,1.11886,982
2019-04-29 23:00:00,1.11888,1.12079,1.11760,1.12064,3848
2019-04-30 03:00:00,1.12066,1.12279,1.12044,1.12194,3327
2019-04-30 07:00:00,1.12196,1.12292,1.11978,1.12167,4756
2019-04-30 11:00:00,1.12169,1.12256,1.12134,1.12151,2429
2019-04-30 15:00:00,1.12151,1.12183,1.12110,1.12182,521
2019-04-30 19:00:00,1.12185,1.12198,1.12140,1.12176,361
2019-04-30 23:00:00,1.12174,1.12300,1.12143,1.12280,950
2019-05-01 03:00:00,1.12283,1.12395,1.12220,1.12244,2244
2019-05-01 07:00:00,1.12241,1.12499,1.12234,1.12420,3684
2019-05-01 11:00:00,1.12423,1.12649,1.11873,1.11949,12066
2019-05-01 15:00:00,1.11962,1.12064,1.11946,1.12060,621
2019-05-01 19:00:00,1.12062,1.12092,1.12000,1.12076,781
2019-05-01 23:00:00,1.12074,1.12191,1.11912,1.12084,3370
2019-05-02 03:00:00,1.12082,1.12132,1.11957,1.11963,3313
2019-05-02 07:00:00,1.11965,1.12020,1.11718,1.11778,5198
2019-05-02 11:00:00,1.11782,1.11810,1.11710,1.11726,1451
2019-05-02 15:00:00,1.11722,1.11776,1.11706,1.11774,436
2019-05-02 19:00:00,1.11771,1.11774,1.11671,1.11686,659
2019-05-02 23:00:00,1.11688,1.11734,1.11581,1.11653,2601
2019-05-03 03:00:00,1.11656,1.11664,1.11354,1.11600,5047
2019-05-03 07:00:00,1.11603,1.12008,1.11544,1.11958,7385
2019-05-03 11:00:00,1.11960,1.12048,1.11900,1.12013,1873
2019-05-05 15:00:00,1.11738,1.12004,1.11708,1.11852,2250
2019-05-05 19:00:00,1.11854,1.11958,1.11832,1.11910,1332
2019-05-05 23:00:00,1.11912,1.11948,1.11833,1.11841,2783
2019-05-06 03:00:00,1.11838,1.12036,1.11794,1.11837,3010
2019-05-06 07:00:00,1.11834,1.12069,1.11808,1.12030,3458
2019-05-06 11:00:00,1.12028,1.12093,1.11982,1.11994,1359
2019-05-06 15:00:00,1.12004,1.12032,1.11906,1.11999,774
2019-05-06 19:00:00,1.12002,1.12144,1.11972,1.12136,1256
2019-05-06 23:00:00,1.12133,1.12180,1.11931,1.11967,4182
2019-05-07 03:00:00,1.11964,1.12063,1.11772,1.11836,3122
2019-05-07 07:00:00,1.11838,1.11929,1.11666,1.11750,4195
2019-05-07 11:00:00,1.11748,1.11937,1.11705,1.11917,2573
2019-05-07 15:00:00,1.11912,1.11951,1.11886,1.11926,673
2019-05-07 19:00:00,1.11928,1.12067,1.11928,1.12052,1581
2019-05-07 23:00:00,1.12050,1.12130,1.11966,1.11980,3822
2019-05-08 03:00:00,1.11983,1.12076,1.11892,1.11986,4991
2019-05-08 07:00:00,1.11988,1.12136,1.11830,1.11886,5786
2019-05-08 11:00:00,1.11884,1.11952,1.11829,1.11921,1703
2019-05-08 15:00:00,1.11914,1.11986,1.11905,1.11916,935
2019-05-08 19:00:00,1.11919,1.11957,1.11860,1.11948,1168
2019-05-08 23:00:00,1.11945,1.12034,1.11736,1.11888,4551
2019-05-09 03:00:00,1.11890,1.12005,1.11847,1.11969,3674
2019-05-09 07:00:00,1.11972,1.12510,1.11912,1.12154,8371
2019-05-09 11:00:00,1.12156,1.12284,1.12100,1.12132,2521
2019-05-09 15:00:00,1.12168,1.12302,1.12142,1.12294,1548
2019-05-09 19:00:00,1.12292,1.12348,1.12256,1.12258,1490
2019-05-09 23:00:00,1.12256,1.12331,1.12179,1.12310,3069
2019-05-10 03:00:00,1.12306,1.12467,1.12232,1.12422,4385
2019-05-10 07:00:00,1.12424,1.12536,1.12332,1.12368,4526
2019-05-10 11:00:00,1.12365,1.12392,1.12281,1.12336,2051
2019-05-12 15:00:00,1.12348,1.12420,1.12310,1.12318,657
2019-05-12 19:00:00,1.12320,1.12352,1.12282,1.12298,538
2019-05-12 23:00:00,1.12296,1.12366,1.12231,1.12296,2365
2019-05-13 03:00:00,1.12299,1.12624,1.12283,1.12576,4171
2019-05-13 07:00:00,1.12574,1.12636,1.12278,1.12354,5289
2019-05-13 11:00:00,1.12352,1.12382,1.12222,1.12231,1921
2019-05-13 15:00:00,1.12227,1.12368,1.12200,1.12363,778
2019-05-13 19:00:00,1.12365,1.12408,1.12308,1.12398,851
2019-05-13 23:00:00,1.12396,1.12438,1.12296,1.12426,2436
2019-05-14 03:00:00,1.12424,1.12433,1.12038,1.12141,3792
2019-05-14 07:00:00,1.12139,1.12198,1.12040,1.12100,3507
2019-05-14 11:00:00,1.12097,1.12168,1.12012,1.12040,1107
2019-05-14 15:00:00,1.12040,1.12086,1.12010,1.12037,466
2019-05-14 19:00:00,1.12039,1.12098,1.12030,1.12098,609
2019-05-14 23:00:00,1.12096,1.12170,1.11982,1.12144,2664
2019-05-15 03:00:00,1.12142,1.12144,1.11780,1.11838,4478
2019-05-15 07:00:00,1.11835,1.12246,1.11792,1.12064,6693
2019-05-15 11:00:00,1.12066,1.12082,1.11974,1.12017,997
2019-05-15 15:00:00,1.12017,1.12094,1.12014,1.12066,645
2019-05-15 19:00:00,1.12064,1.12098,1.12020,1.12098,871
2019-05-15 23:00:00,1.12096,1.12210,1.12041,1.12207,1860
2019-05-16 03:00:00,1.12204,1.12240,1.11872,1.11878,3487
2019-05-16 07:00:00,1.11876,1.11926,1.11720,1.11774,3910
2019-05-16 11:00:00,1.11771,1.11798,1.11664,1.11736,1245
2019-05-16 15:00:00,1.11747,1.11762,1.11706,1.11752,511
2019-05-16 19:00:00,1.11750,1.11796,1.11750,1.11792,763
2019-05-16 23:00:00,1.11795,1.11843,1.11688,1.11741,2627
2019-05-17 03:00:00,1.11739,1.11792,1.11584,1.11764,4012
2019-05-17 07:00:00,1.11762,1.11775,1.11554,1.11644,3870
2019-05-17 11:00:00,1.11642,1.11671,1.11553,1.11574,1565
2019-05-19 15:00:00,1.11610,1.11669,1.11596,1.11642,730
2019-05-19 19:00:00,1.11640,1.11676,1.11532,1.11538,780
2019-05-19 23:00:00,1.11536,1.11662,1.11508,1.11552,1925
2019-05-20 03:00:00,1.11549,1.11674,1.11532,1.11639,2092
2019-05-20 07:00:00,1.11637,1.11748,1.11564,1.11682,2908
2019-05-20 11:00:00,1.11685,1.11704,1.11648,1.11659,812
2019-05-20 15:00:00,1.11664,1.11722,1.11647,1.11650,496
2019-05-20 19:00:00,1.11648,1.11672,1.11601,1.11603,625
2019-05-20 23:00:00,1.11600,1.11600,1.11420,1.11474,2144
2019-05-21 03:00:00,1.11472,1.11613,1.11442,1.11576,2769
2019-05-21 07:00:00,1.11573,1.11880,1.11492,1.11600,5975
2019-05-21 11:00:00,1.11603,1.11655,1.11540,1.11613,970
2019-05-21 15:00:00,1.11606,1.11660,1.11588,1.11610,533
2019-05-21 19:00:00,1.11613,1.11656,1.11535,1.11556,487
2019-05-21 23:00:00,1.11554,1.11639,1.11488,1.11596,2043
2019-05-22 03:00:00,1.11594,1.11802,1.11581,1.11671,2347
2019-05-22 07:00:00,1.11673,1.11690,1.11512,1.11571,3345
2019-05-22 11:00:00,1.11573,1.11636,1.11502,1.11507,1178
2019-05-22 15:00:00,1.11507,1.11574,1.11506,1.11527,466
2019-05-22 19:00:00,1.11530,1.11540,1.11482,1.11491,629
2019-05-22 23:00:00,1.11488,1.11522,1.11304,1.11398,3867
2019-05-23 03:00:00,1.11395,1.11440,1.11294,1.11358,2704
2019-05-23 07:00:00,1.11356,1.11836,1.11072,1.11822,7343
2019-05-23 11:00:00,1.11824,1.11876,1.11760,1.11818,1491
2019-05-23 15:00:00,1.11812,1.11854,1.11737,1.11804,606
2019-05-23 19:00:00,1.11806,1.11834,1.11782,1.11809,725
2019-05-23 23:00:00,1.11811,1.12055,1.11808,1.11848,2859
2019-05-24 03:00:00,1.11845,1.12005,1.11784,1.11957,3113
2019-05-24 07:00:00,1.11954,1.12104,1.11876,1.12053,3317
2019-05-24 11:00:00,1.12056,1.12121,1.12038,1.12038,787
2019-05-26 15:00:00,1.12099,1.12118,1.12035,1.12072,472
2019-05-26 19:00:00,1.12076,1.12152,1.12067,1.12067,497
2019-05-26 23:00:00,1.12070,1.12113,1.11920,1.11928,1566
2019-05-27 03:00:00,1.11926,1.11985,1.11912,1.11963,987
2019-05-27 07:00:00,1.11965,1.11996,1.11872,1.11912,1044
2019-05-27 11:00:00,1.11910,1.11940,1.11886,1.11932,99
2019-05-27 15:00:00,1.11932,1.11963,1.11916,1.11924,477
2019-05-27 19:00:00,1.11926,1.11944,1.11785,1.11822,754
2019-05-27 23:00:00,1.11820,1.11946,1.11756,1.11924,3008
2019-05-28 03:00:00,1.11926,1.11984,1.11820,1.11890,2367
2019-05-28 07:00:00,1.11888,1.11950,1.11621,1.11654,4103
2019-05-28 11:00:00,1.11651,1.11722,1.11594,1.11602,1240
2019-05-28 15:00:00,1.11608,1.11724,1.11600,1.11694,750
2019-05-28 19:00:00,1.11692,1.11704,1.11622,1.11645,741
2019-05-28 23:00:00,1.11647,1.11693,1.11522,1.11548,2359
2019-05-29 03:00:00,1.11546,1.11590,1.11476,1.11497,2459
2019-05-29 07:00:00,1.11499,1.11534,1.11244,1.11336,5433
2019-05-29 11:00:00,1.11339,1.11388,1.11264,1.11310,1668
2019-05-29 15:00:00,1.11322,1.11430,1.11320,1.11397,590
2019-05-29 19:00:00,1.11400,1.11433,1.11344,1.11400,836
2019-05-29 23:00:00,1.11398,1.11400,1.11244,1.11342,1790
2019-05-30 03:00:00,1.11339,1.11433,1.11299,1.11314,1941
2019-05-30 07:00:00,1.11312,1.11402,1.11162,1.11361,3873
2019-05-30 11:00:00,1.11358,1.11400,1.11292,1.11292,1013
2019-05-30 15:00:00,1.11292,1.11402,1.11282,1.11344,862
2019-05-30 15:00:00,1.11292,1.11402,1.11282,1.11344,862
2019-05-30 19:00:00,1.11347,1.11388,1.11252,1.11282,1018
2019-05-30 23:00:00,1.11284,1.11546,1.11266,1.11480,2956
2019-05-31 03:00:00,1.11478,1.11648,1.11409,1.11561,4041
2019-05-31 07:00:00,1.11558,1.11797,1.11370,1.11617,5899
2019-05-31 11:00:00,1.11614,1.11780,1.11571,1.11688,2747
2019-06-02 15:00:00,1.11664,1.11820,1.11624,1.11792,941
2019-06-02 19:00:00,1.11790,1.11900,1.11756,1.11771,953
2019-06-02 23:00:00,1.11768,1.11802,1.11603,1.11796,3493
2019-06-03 03:00:00,1.11798,1.12002,1.11696,1.11952,2882
2019-06-03 07:00:00,1.11950,1.12178,1.11852,1.12156,4943
2019-06-03 11:00:00,1.12154,1.12620,1.12152,1.12416,4556
2019-06-03 15:00:00,1.12416,1.12552,1.12413,1.12501,882
2019-06-03 19:00:00,1.12504,1.12577,1.12443,1.12470,1176
2019-06-03 23:00:00,1.12467,1.12774,1.12432,1.12480,3763
2019-06-04 03:00:00,1.12482,1.12636,1.12316,1.12351,4734
2019-06-04 07:00:00,1.12348,1.12667,1.12265,1.12446,8207
2019-06-04 11:00:00,1.12448,1.12666,1.12427,1.12520,2468
2019-06-04 15:00:00,1.12514,1.12612,1.12508,1.12581,690
2019-06-04 19:00:00,1.12579,1.12656,1.12564,1.12604,991
2019-06-04 23:00:00,1.12606,1.12844,1.12572,1.12790,3198
2019-06-05 03:00:00,1.12788,1.13068,1.12524,1.12929,8064
2019-06-05 07:00:00,1.12927,1.12964,1.12312,1.12353,9821
2019-06-05 11:00:00,1.12356,1.12363,1.12198,1.12210,1834
2019-06-05 15:00:00,1.12220,1.12324,1.12220,1.12270,801
2019-06-05 19:00:00,1.12273,1.12328,1.12240,1.12328,770
2019-06-05 23:00:00,1.12326,1.12425,1.12228,1.12394,2375
2019-06-06 03:00:00,1.12392,1.13090,1.12018,1.12862,11143
2019-06-06 07:00:00,1.12865,1.13002,1.12444,1.12935,9302
2019-06-06 11:00:00,1.12938,1.12947,1.12675,1.12754,2975
2019-06-06 15:00:00,1.12780,1.12800,1.12724,1.12748,752
2019-06-06 19:00:00,1.12746,1.12754,1.12662,1.12671,913
2019-06-06 23:00:00,1.12668,1.12702,1.12566,1.12652,2553
2019-06-07 03:00:00,1.12650,1.13268,1.12514,1.13170,6921
2019-06-07 07:00:00,1.13172,1.13478,1.13078,1.13398,8034
2019-06-07 11:00:00,1.13400,1.13440,1.13268,1.13333,2291
2019-06-09 15:00:00,1.13213,1.13311,1.13146,1.13163,1001
2019-06-09 19:00:00,1.13165,1.13168,1.13066,1.13080,985
2019-06-09 23:00:00,1.13082,1.13128,1.12901,1.12966,2268
2019-06-10 03:00:00,1.12964,1.13114,1.12956,1.13086,2319
2019-06-10 07:00:00,1.13088,1.13198,1.12908,1.13163,3742
2019-06-10 11:00:00,1.13160,1.13244,1.13096,1.13116,1774
2019-06-10 15:00:00,1.13119,1.13184,1.13091,1.13148,590
2019-06-10 19:00:00,1.13151,1.13189,1.13076,1.13176,971
2019-06-10 23:00:00,1.13174,1.13318,1.13118,1.13128,2863
2019-06-11 03:00:00,1.13130,1.13268,1.13013,1.13186,4726
2019-06-11 07:00:00,1.13188,1.13314,1.13090,1.13295,4839
2019-06-11 11:00:00,1.13298,1.13376,1.13248,1.13260,1702
2019-06-11 15:00:00,1.13270,1.13321,1.13264,1.13293,490
2019-06-11 19:00:00,1.13296,1.13344,1.13262,1.13341,986
2019-06-11 23:00:00,1.13339,1.13434,1.13294,1.13340,2987
2019-06-12 03:00:00,1.13344,1.13407,1.13122,1.13198,5308
2019-06-12 07:00:00,1.13196,1.13260,1.12893,1.12973,5222
2019-06-12 11:00:00,1.12970,1.12984,1.12825,1.12874,1714
2019-06-12 15:00:00,1.12878,1.12956,1.12877,1.12907,520
2019-06-12 19:00:00,1.12909,1.12982,1.12882,1.12980,1117
2019-06-12 23:00:00,1.12978,1.13036,1.12864,1.12918,2973
2019-06-13 03:00:00,1.12920,1.12968,1.12737,1.12784,2801
2019-06-13 07:00:00,1.12787,1.12842,1.12686,1.12762,3616
2019-06-13 11:00:00,1.12764,1.12850,1.12732,1.12764,1820
2019-06-13 15:00:00,1.12772,1.12824,1.12758,1.12788,528
2019-06-13 19:00:00,1.12786,1.12806,1.12703,1.12728,806
2019-06-13 23:00:00,1.12726,1.12892,1.12697,1.12798,2761
2019-06-14 03:00:00,1.12796,1.12796,1.12313,1.12314,6006
2019-06-14 07:00:00,1.12316,1.12459,1.12062,1.12085,5432
2019-06-14 11:00:00,1.12087,1.12140,1.12025,1.12096,1656
2019-06-16 15:00:00,1.12108,1.12217,1.12098,1.12192,519
2019-06-16 19:00:00,1.12190,1.12240,1.12137,1.12167,546
2019-06-16 23:00:00,1.12164,1.12186,1.12039,1.12141,2262
2019-06-17 03:00:00,1.12139,1.12470,1.12108,1.12368,2716
2019-06-17 07:00:00,1.12366,1.12438,1.12208,1.12264,2863
2019-06-17 11:00:00,1.12266,1.12281,1.12140,1.12180,1239
2019-06-17 15:00:00,1.12186,1.12262,1.12186,1.12252,467
2019-06-17 19:00:00,1.12254,1.12342,1.12249,1.12334,696
2019-06-17 23:00:00,1.12331,1.12428,1.11883,1.11905,6542
2019-06-18 03:00:00,1.11903,1.12102,1.11816,1.11986,6220
2019-06-18 07:00:00,1.11988,1.12129,1.11822,1.12012,9127
2019-06-18 11:00:00,1.12014,1.12044,1.11906,1.11942,1525
2019-06-18 15:00:00,1.11936,1.12023,1.11936,1.12005,520
2019-06-18 19:00:00,1.12003,1.12010,1.11873,1.11883,774
2019-06-18 23:00:00,1.11885,1.12060,1.11878,1.12003,2178
2019-06-19 03:00:00,1.12000,1.12080,1.11974,1.12052,2181
2019-06-19 07:00:00,1.12050,1.12202,1.12012,1.12152,3280
2019-06-19 11:00:00,1.12155,1.12540,1.12130,1.12262,15048
2019-06-19 15:00:00,1.12264,1.12581,1.12264,1.12576,1103
2019-06-19 19:00:00,1.12578,1.12730,1.12558,1.12618,2478
2019-06-19 23:00:00,1.12616,1.13014,1.12602,1.12896,5418
2019-06-20 03:00:00,1.12899,1.13174,1.12862,1.13026,4906
2019-06-20 07:00:00,1.13023,1.13076,1.12708,1.12926,6794
2019-06-20 11:00:00,1.12924,1.12980,1.12858,1.12916,2357
2019-06-20 15:00:00,1.12931,1.12987,1.12888,1.12948,726
2019-06-20 19:00:00,1.12946,1.13090,1.12924,1.12947,1257
2019-06-20 23:00:00,1.12949,1.13159,1.12831,1.13030,5691
2019-06-21 03:00:00,1.13032,1.13268,1.12972,1.13250,3969
2019-06-21 07:00:00,1.13248,1.13438,1.13090,1.13408,7553
2019-06-21 11:00:00,1.13410,1.13778,1.13397,1.13688,3712
2019-06-23 15:00:00,1.13719,1.13864,1.13672,1.13817,1329
2019-06-23 19:00:00,1.13819,1.13858,1.13750,1.13752,951
2019-06-23 23:00:00,1.13754,1.13948,1.13726,1.13860,3888
2019-06-24 03:00:00,1.13862,1.13985,1.13842,1.13879,2758
2019-06-24 07:00:00,1.13876,1.14006,1.13793,1.13892,4458
2019-06-24 11:00:00,1.13894,1.14041,1.13846,1.13988,1350
2019-06-24 15:00:00,1.13984,1.14062,1.13954,1.14019,942
2019-06-24 19:00:00,1.14017,1.14122,1.14012,1.14094,1674
2019-06-24 23:00:00,1.14096,1.14101,1.13813,1.13852,4487
2019-06-25 03:00:00,1.13854,1.13946,1.13766,1.13942,2845
2019-06-25 07:00:00,1.13944,1.13988,1.13604,1.13630,6184
2019-06-25 11:00:00,1.13632,1.13900,1.13442,1.13672,8297
2019-06-25 15:00:00,1.13672,1.13723,1.13601,1.13622,1086
2019-06-25 19:00:00,1.13626,1.13626,1.13529,1.13560,1387
2019-06-25 23:00:00,1.13557,1.13743,1.13547,1.13586,3483
2019-06-26 03:00:00,1.13584,1.13686,1.13516,1.13595,5148
2019-06-26 07:00:00,1.13592,1.13914,1.13476,1.13830,5560
2019-06-26 11:00:00,1.13828,1.13834,1.13646,1.13686,1772
2019-06-26 15:00:00,1.13690,1.13766,1.13690,1.13728,629
2019-06-26 19:00:00,1.13726,1.13742,1.13492,1.13530,1127
2019-06-26 23:00:00,1.13532,1.13745,1.13479,1.13718,4458
2019-06-27 03:00:00,1.13716,1.13815,1.13644,1.13666,4703
2019-06-27 07:00:00,1.13668,1.13748,1.13566,1.13664,4391
2019-06-27 11:00:00,1.13662,1.13739,1.13648,1.13694,1222
2019-06-27 15:00:00,1.13688,1.13763,1.13674,1.13700,543
2019-06-27 19:00:00,1.13704,1.13724,1.13626,1.13632,846
2019-06-27 23:00:00,1.13634,1.13927,1.13608,1.13904,3063
2019-06-28 03:00:00,1.13907,1.13935,1.13678,1.13854,3637
2019-06-28 07:00:00,1.13852,1.13922,1.13508,1.13588,5750
2019-06-28 11:00:00,1.13586,1.13781,1.13557,1.13721,2129
2019-06-30 15:00:00,1.13614,1.13711,1.13540,1.13540,1467
2019-06-30 19:00:00,1.13542,1.13566,1.13482,1.13486,877
2019-06-30 23:00:00,1.13488,1.13490,1.13167,1.13308,5257
2019-07-01 03:00:00,1.13306,1.13602,1.13208,1.13460,4148
2019-07-01 07:00:00,1.13458,1.13491,1.12924,1.12942,5408
2019-07-01 11:00:00,1.12940,1.12954,1.12812,1.12856,1623
2019-07-01 15:00:00,1.12856,1.12896,1.12804,1.12841,1074
2019-07-01 19:00:00,1.12844,1.12899,1.12752,1.12899,865
2019-07-01 23:00:00,1.12896,1.12994,1.12859,1.12936,2721
